"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"NSG2" 4.52293398433134 -1.4233975006725 2.50345626403456 -0.568572944980695 0.569645989631837 0.71336335807494
"NSL1" 827.129568513822 0.234378511179589 0.393821112960967 0.595139527734814 0.551750208490756 0.698727970688779
"NSMAF" 806.644184279851 0.822083521216366 0.241071368476546 3.4101250862412 0.00064933091085583 0.00488382083423402
"NSMCE1" 339.606787849301 -0.384607177820608 0.440928424412793 -0.872266691204607 0.38306290436037 0.552324156157011
"NSMCE2" 368.028578775721 0.553247831311636 0.322498001795509 1.71550778061081 0.0862521701158515 0.19955978134385
"NSMCE3" 200.878507786581 -0.236344363354875 0.430838307506112 -0.54856859113328 0.583301545560016 0.724944086835171
"NSMCE4A" 420.970459374093 0.761414319654274 0.271554097643073 2.80391393929568 0.00504863790419322 0.0241692175682374
"NSMF" 373.71551841143 -1.6838526735966 0.533223199322003 -3.15787586837487 0.0015892321387497 0.00991425431487681
"NSRP1" 1032.77820538462 -0.895696380826303 0.349464548296264 -2.56305363503414 0.010375601881345 0.0425152334385816
"NSRP1P1" 28.4306098090893 1.07030045466913 0.918870647081797 1.16479991832175 0.244099991964335 0.408505570015446
"NSUN2" 840.135358861347 0.917057604270067 0.409503426292253 2.23943817167377 0.0251274200243382 0.0826494072744559
"NSUN3" 939.064531034051 0.446899667441963 0.373126523784113 1.19771616048537 0.231027535784378 0.393714362051685
"NSUN4" 378.250780365647 0.00844408505417449 0.311269426097465 0.0271278973975763 0.978357724039431 0.988086529958649
"NSUN5" 164.832762330781 -1.6407938798117 0.457620051884999 -3.58549384593844 0.000336440937456449 0.00289087664003254
"NSUN5P1" 622.989151807531 0.204960567636979 0.574314746829649 0.356878469111945 0.72118278888193 0.826085116764337
"NSUN5P2" 80.6649643373694 0.355462111348915 0.864130923630388 0.411352147722647 0.680814336757973 0.797811170180265
"NSUN6" 287.170538959424 1.21123428187069 0.532309076351545 2.27543420858518 0.022879895210064 0.0770495865012609
"NSUN7" 26.8403233080758 1.28761502609484 0.883134090211848 1.45800625337197 0.144838819368033 0.284975450895916
"NT5C" 81.5199552916137 -2.20325509290575 0.739926113434662 -2.97766905762855 0.00290449414007737 0.0158447903307805
"NT5C1A" 85.3682706822655 -1.51740530730626 0.494202034498399 -3.07041493434236 0.00213761568875665 0.012491769993587
"NT5C1B" 31.3863233449637 0.770951526696833 1.03938667025081 0.741736976972006 0.45824671153088 0.619162511432826
"NT5C1B-RDH14" 1.24847482728172 -4.32016224353791 3.43539011887194 -1.25754633216343 0.20855587286899 NA
"NT5C2" 1272.59528832093 1.20606454956041 0.295145146532891 4.08634383362968 4.38224212888474e-05 0.000555483317278022
"NT5C3A" 318.044815628808 1.68265124700523 0.395109204982459 4.25869917933178 2.05619957329947e-05 0.000297306477824643
"NT5C3AP1" 9.7382620893199 -2.08572591323326 2.23716051407232 -0.932309461084041 0.351176619650961 0.520564316349752
"NT5C3AP2" 29.9828232805874 2.00764828200986 1.17795530941812 1.70435012768149 0.0883156952210408 0.203058884572455
"NT5C3B" 161.044696530299 -2.36298047679136 0.561116364152555 -4.21121291010667 2.54003208857108e-05 0.000352931706021037
"NT5CP1" 1.13938932235315 0.593325224400636 2.77371929412682 0.213909614306309 0.830617542630872 NA
"NT5CP2" 0.162037636180632 -0.288605502947613 3.4805877188688 -0.0829186121019269 0.93391625468632 NA
"NT5DC1" 448.069912801476 0.506843468359025 0.340282775393448 1.48947729656017 0.136361727462423 0.273312875339088
"NT5DC1P1" 0.466016449733187 -1.23411030860913 3.46790596990371 -0.355866139197366 0.721940814968282 NA
"NT5DC1P2" 0 NA NA NA NA NA
"NT5DC2" 174.591447326436 -1.4066005009639 0.793803015178056 -1.77197676762212 0.0763984138164921 0.18366385014312
"NT5DC3" 320.8821378026 0.591703262884981 0.467987574231519 1.26435678096073 0.206101997902095 0.363605356235169
"NT5DC4" 2.22951039923059 2.54836618149399 3.29127530027061 0.77427925317717 0.438765669787555 NA
"NT5E" 1536.2694664347 0.345995054788497 0.49751376906346 0.695448199232378 0.486774463496003 0.64353507675685
"NT5ELP" 0.105475401413649 -0.950287171687777 3.51487684005968 -0.270361442215324 0.786882200528807 NA
"NT5M" 16.2789519332526 1.32907397268427 1.08136861500037 1.2290665312899 0.21904686236068 0.379063998317098
"NTAN1" 699.863991227651 -1.16342700784879 0.474057586270246 -2.45418919883196 0.0141202667255558 0.0536887868498965
"NTAN1P1" 2.3090350227251 -5.19568361934808 3.41201483997425 -1.52276114349705 0.127818474537988 NA
"NTAN1P2" 42.1935046097377 0.683838292935259 1.64759305773514 0.415052909894689 NA NA
"NTAN1P3" 0.663009366147362 2.24360479017856 3.42373654208546 0.65530883074664 0.51226893634969 NA
"NTAQ1" 163.895872882336 0.578898989588603 0.375232916596125 1.54277240610981 0.122886006819384 0.254319004459482
"NTF3" 4.46602461230188 -0.67556182255465 1.9238219080887 -0.351156112587268 0.725471233182369 0.828474852143371
"NTF4" 2.32034266497602 -3.23546015746509 3.08245541358396 -1.04963729344044 0.293884904027376 NA
"NTF6A" 0 NA NA NA NA NA
"NTF6B" 0 NA NA NA NA NA
"NTF6G" 0 NA NA NA NA NA
"NTHL1" 57.2473796585627 -3.38882629069389 0.875995215808684 -3.86854429058206 0.000109487050655834 0.0011736894102294
"NTM" 243.845408081805 0.0356624573660708 0.738902831948302 0.0482640691361783 0.961505789840791 0.978735141088193
"NTMT1" 142.926733074662 -0.153309853401896 0.388394599259327 -0.394727047426148 0.69304433936055 0.807020445162064
"NTMT2" 3.61532842524731 -2.72787270036813 2.52518397690533 -1.08026691334831 0.280023338927014 0.446563653112511
"NTN1" 1351.85074427537 -1.89491884389635 0.640568328536968 -2.958183786926 0.00309457558899223 0.0166674075280703
"NTN3" 35.5494885916034 -4.33272942995443 1.05833815047435 -4.0938989377001 4.2417925694646e-05 0.000540428767045078
"NTN4" 2235.32891994762 -1.46201869224925 0.277783698899414 -5.26315510248372 1.41604019274398e-07 4.28443481079245e-06
"NTN5" 8.22228767119899 -1.66495591918668 1.08690890962053 -1.53182654447828 0.125565243856417 0.258350717882691
"NTNG1" 118.950438750438 0.428096234420198 0.685070337052752 0.6248938412104 0.532040734751172 0.683088229890767
"NTNG2" 53.7982614276919 0.074922732824331 0.578472632642286 0.129518197744476 0.89694762651012 0.940978571239886
"NTPCR" 541.952807295546 0.766839753908617 0.239338836987429 3.2039921458668 0.00135536174051909 0.00874581156770554
"NTRK1" 33.5451169567394 0.292954764162781 0.787811426631243 0.371858993484626 0.709997837655588 0.818303288151143
"NTRK2" 1588.43740833323 0.851713206146998 0.632472674666441 1.34664032180708 0.178096101202025 0.328740803727752
"NTRK3" 240.807179804781 0.268545511883161 0.520886737390054 0.515554520026235 0.606165581850625 0.743042883100923
"NTS" 4.24674072381641 -2.62252162512292 2.84128486558776 -0.923005523622644 0.3560043267117 0.525610534639362
"NTSR1" 4.11581747792763 -3.37549089605016 2.89564333826645 -1.16571362620612 0.243730249061775 0.40806763013231
"NTSR2" 0 NA NA NA NA NA
"NUAK1" 723.50022774984 -0.099773395503291 0.516763977872281 -0.193073433473628 0.846901458198831 0.908308760961029
"NUAK2" 113.391029220042 2.01264389790298 0.616787753907304 3.26310612549136 0.00110198245427615 0.00740810119885778
"NUB1" 959.172929523542 0.26082710057443 0.390552630074973 0.667841106394188 0.504235024077399 0.658713368609007
"NUBP1" 254.325495906898 0.286727443542612 0.332472127897606 0.862410468377422 0.388461681938113 0.556792284966144
"NUBP2" 214.667643260383 -1.81796907070451 0.471257117137597 -3.85770103960828 0.000114458525925111 0.0012161275431412
"NUBPL" 507.22772488498 0.343802308134948 0.426775156381883 0.805581822169869 0.420484010380202 0.586991411680589
"NUCB1" 2475.17388769547 -2.14897001832796 0.338333203078273 -6.35163796747077 2.13034223798036e-10 1.53346187303575e-08
"NUCB2" 1197.48946956133 -0.0264340178162879 0.396409838939016 -0.0666835563088901 0.946833625335456 0.971037735601464
"NUCKS1" 5533.10334677202 -0.344862721656637 0.322332702757722 -1.06989678275322 0.284665771411237 0.451415203061376
"NUCKS1P1" 0 NA NA NA NA NA
"NUDC" 711.858444897376 -1.40909125069164 0.346374813393996 -4.06811117957592 4.73957673073893e-05 0.000592192983758867
"NUDCD1" 351.571617540209 1.61287416382961 0.398560552842048 4.0467481097378 5.19340741553404e-05 0.000641979854050423
"NUDCD2" 266.901051585584 -0.58909596138958 0.421355219310131 -1.39809817083572 0.1620835890989 0.308317561824362
"NUDCD3" 1090.65790401057 -0.124671908278075 0.312038106249671 -0.399540651545686 0.68949487649094 0.804390517954061
"NUDCP1" 116.767006439276 0.103302375768407 1.03052323521021 0.100242645909226 0.920151689961348 0.955468417151303
"NUDCP2" 2.28705830422759 4.03853467881225 2.88187116434238 1.4013585092843 0.161106892903797 NA
"NUDT1" 167.892482278708 -0.510589384039655 0.624528746450929 -0.81755945893801 0.413608784742686 0.580362108302915
"NUDT10" 36.1439463469588 1.34849042497908 0.959326848068413 1.40566317693938 0.159824166279004 0.30527196584319
"NUDT11" 86.4180824019451 -0.783175608723404 0.66980968394321 -1.16925094918425 0.242302539277764 0.406593199172348
"NUDT12" 151.055985707265 0.987293416518972 0.754730814082836 1.30813980043832 0.190825896061545 0.344675925497884
"NUDT13" 137.850572519291 1.02408760569505 0.658670901845815 1.55477887792707 0.119998741273247 0.250199195048339
"NUDT14" 31.6291726915905 0.472205796699367 0.838636988334864 0.563063403197782 0.573391710711727 0.716748816110288
"NUDT15" 164.171827439774 0.516814385384982 0.636254107478772 0.81227669780069 0.416632878382046 0.583545990426389
"NUDT16" 1349.52511002981 -1.04291840760724 0.437381333116417 -2.3844602607438 0.0171041952159151 0.0621769459270979
"NUDT16L1" 100.743950805271 -0.951330135964126 0.681800998945226 -1.39531936362058 0.162919555413182 0.3095238699746
"NUDT16L2P" 106.410345811737 1.20113616703216 0.602995188048263 1.9919498378087 0.0463765619564149 0.129419491791316
"NUDT17" 17.1813203428565 0.0155455376545842 1.30484101248314 0.0119137408357519 0.990494434991859 0.994885322618642
"NUDT18" 119.206999485412 -0.959196816468452 0.79893044245965 -1.20060116061593 0.229905950633619 0.392574698097433
"NUDT19" 203.825248328929 -0.567643230621954 0.412274058498189 -1.3768589580672 0.16855585836372 0.316611894480849
"NUDT19P2" 0.830612528841872 -1.72544722212796 3.14719925542582 -0.548248484474972 0.583521294767403 NA
"NUDT19P3" 0.700645630869601 0.645301220655903 3.4141080829045 0.189010190944782 0.850084829538217 NA
"NUDT19P4" 4.30023566407433 0.935175762302314 1.94938997192992 0.47972738947481 0.631421249531761 0.761962615409658
"NUDT19P5" 6.78360857791703 0.928811058585934 1.75459064318021 0.529360544692327 0.596555362926189 0.73505854538285
"NUDT19P6" 0 NA NA NA NA NA
"NUDT2" 126.387027091354 -0.025885715523899 0.574533707110099 -0.0450551729229326 0.964063331936291 0.980125032008291
"NUDT21" 1132.04772719917 -0.153854446502789 0.642852594063485 -0.239330832485674 0.81084905911818 0.88642575742954
"NUDT22" 154.371818843631 -0.771394669856346 0.611305164015956 -1.26188148778048 0.206991434254523 0.364529430100771
"NUDT3" 4571.07414567995 -0.513734011221325 0.431237190866585 -1.19130265687187 0.23353479126876 0.39668680165098
"NUDT4" 1149.4987664718 0.346410675950341 0.33206268889262 1.04320866974115 0.296851659002203 0.464420541251238
"NUDT4B" 218.301866693097 0.752280445390094 0.343563488204267 2.18964025927814 0.0285503368424345 0.0912430143133999
"NUDT4P2" 101.792212223753 -1.16796201441069 0.675423943187058 -1.72922802958323 0.083768291639211 0.195694899472083
"NUDT5" 468.737525986357 1.32440421028923 0.399731331798835 3.31323592856549 0.00092223149462527 0.0064211581333455
"NUDT6" 137.314857837608 0.57018339887383 0.502698147477345 1.13424607139521 0.25669134346845 0.421729611160704
"NUDT7" 82.7505496948123 -0.0511531225075412 0.35350019693988 -0.144704650663153 0.884944067112133 0.933683594813008
"NUDT8" 8.98716191958763 -1.73328812432118 1.47942438517023 -1.17159629224426 0.241359177390597 0.405601402274852
"NUDT9" 422.660110288368 -0.44990339707933 0.476698649358975 -0.943789955529186 0.345276994468723 0.514664231225672
"NUDT9P1" 7.83066337191255 0.342387092813856 1.7760461007542 0.192780521107228 0.847130859231919 0.908349679476041
"NUF2" 33.7692256170716 2.94591562908353 0.834139743834597 3.53168117315806 0.000412926889097104 0.00340643328163308
"NUFIP1" 117.336025834762 0.513138164901531 0.344127740772766 1.49112699763535 0.135928155439651 0.272827812694907
"NUFIP1P1" 0.113124469533966 0.249520541446938 3.48889504803312 0.0715185002734908 0.942985101169748 NA
"NUFIP2" 3473.05049244352 1.1175888636098 0.25887964870152 4.31702093700826 1.58149162480756e-05 0.000238708262733066
"NUGGC" 481.81014367569 1.70447714378895 0.723702214632984 2.35521891369829 NA NA
"NUMA1" 8790.19338570797 -1.69365242024827 0.264372618204558 -6.4063080047791 1.49085639598473e-10 1.1133402876232e-08
"NUMB" 1779.62207035108 0.898821849767207 0.326107979760341 2.75620930965184 0.00584755640064583 0.0271212903169289
"NUMBL" 491.210120529699 -3.27865353183393 0.53506437127661 -6.1275870864124 8.92217670028033e-10 5.31042630528028e-08
"NUP107" 473.197859425426 0.426352185032249 0.473508475357215 0.900410884326007 0.367901630607437 0.537405905690966
"NUP133" 967.424933689713 0.694463968118767 0.362501995863274 1.91575212286748 0.0553966544530738 0.147175735261804
"NUP153" 1296.49400586042 0.982747095512254 0.265327949861216 3.70389586180534 0.000212313445221969 0.0019959065461013
"NUP155" 798.430549029549 0.853122906014099 0.34046897332432 2.50572878252093 0.0122199314051581 0.0480104851797925
"NUP160" 1033.80194136532 0.86021054313595 0.209317009736773 4.1096064969479 3.96333904020253e-05 0.000511157937403611
"NUP188" 602.985754113653 -0.14774310853614 0.338444667429912 -0.436535489414193 0.662448256058869 0.784402623526206
"NUP205" 1090.49920418057 1.64965106449473 0.448824534435313 3.67549217551181 0.000237391316928848 0.00218428494150637
"NUP210" 1079.17463081015 3.56464908497123 1.56903610569139 2.27187192955033 0.0230942467784707 0.0775996269827987
"NUP210L" 11.9183041648023 -3.98935586324225 1.92088742198246 -2.07682960364487 0.037817288884234 0.111917075295448
"NUP210P1" 0 NA NA NA NA NA
"NUP210P2" 0.0572140011818021 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"NUP210P3" 1.33431600045228 3.3130232329421 3.12493493964118 1.06018950696059 0.289058393829646 NA
"NUP214" 1290.62633946743 0.621775870368577 0.376728794710588 1.65046016948675 0.0988488533969672 0.219140236589074
"NUP35" 229.868284763345 1.28376668190854 0.500657465465822 2.56416166832566 0.0103425357760051 0.0424058854282881
"NUP35P1" 1.27770702215705 1.89853753834483 2.2648818093803 0.838250159669168 0.401890221239346 NA
"NUP35P2" 1.58293984849191 2.60404869686185 3.26720903380739 0.797025433609085 0.425436260324612 NA
"NUP37" 186.551987975655 1.21882053925293 0.382321172374016 3.18794936645722 0.00143285624815503 0.00913354243349206
"NUP42" 265.815589058684 0.390086749677823 0.305610427103195 1.27641832569444 0.201807681544263 0.358311964586915
"NUP43" 590.555565210321 0.477185573831016 0.396397599453047 1.20380540772558 0.22866479907967 0.391091733474827
"NUP50" 1082.15564218767 1.02241188065384 0.334591761303907 3.05569950876702 0.00224536163283522 0.0129543592584205
"NUP50P1" 0.0572140011818021 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"NUP54" 393.264838178304 0.388655379338956 0.332952419247909 1.16730006112246 0.243089213993712 0.407464235997799
"NUP58" 785.667960790994 1.33316627656271 0.365296621204325 3.64954450486695 0.00026270572423035 0.00237232311387181
"NUP58P1" 0 NA NA NA NA NA
"NUP62" 636.701347937953 -1.16763999615427 0.337755068403907 -3.45706136009168 0.000546100487521732 0.00425173667344624
"NUP62CL" 15.6956007183966 1.25956359247432 0.914106049733124 1.37791845141169 0.168228467433116 0.316384400315874
"NUP85" 328.896013983397 0.0243413545292976 0.539120173707777 0.0451501459533428 0.963987631457679 0.980125032008291
"NUP88" 410.811046818166 0.835044189249764 0.45461273828462 1.83682532170264 0.0662356865153964 0.166941392166665
"NUP93" 481.483836756725 0.613171778906977 0.415772635759777 1.47477665957134 0.140272598256781 0.278658497224465
"NUP98" 1881.26150541838 1.19233039465247 0.300753517981088 3.96447696657515 7.3557048470089e-05 0.000848758095743694
"NUPR1" 3851.84793142742 -3.96882136021723 0.483278497469494 -8.21228625109223 2.17016155435974e-16 5.92751386744916e-14
"NUPR2" 6.46447261192073 1.05405915543709 1.73825985902229 0.606387560505458 0.544257426851989 0.692707062045309
"NUS1" 958.366563204303 1.02567946054427 0.359160527376927 2.85576888984755 0.00429327518833434 0.0215065232449279
"NUS1P1" 0 NA NA NA NA NA
"NUS1P2" 0.834197672110512 1.47876974056375 3.40695624021427 0.434044242514469 0.664256313717197 NA
"NUS1P3" 0 NA NA NA NA NA
"NUS1P4" 0 NA NA NA NA NA
"NUSAP1" 82.6418865828953 0.375111692469612 0.552985208547425 0.67833946852747 0.497556479235746 0.653758065204715
"NUTF2" 298.94064282387 -0.488153458078198 0.745153547008392 -0.655104521796901 0.512400460969864 0.666150667749763
"NUTF2P2" 0.522823496860987 -0.261930819823934 3.43797085909202 -0.0761876207098251 0.939269831305872 NA
"NUTF2P3" 5.77219657562758 -4.30528500364869 2.55717991099715 -1.6836066109912 0.0922577202448738 0.209084642414474
"NUTF2P4" 0 NA NA NA NA NA
"NUTF2P5" 7.82611829506031 1.29889136281585 1.58321214956503 0.820415231889612 NA NA
"NUTF2P6" 2.73417956411881 2.2760577195332 1.96298928198884 1.15948555624673 0.246258320659735 0.411125281808353
"NUTF2P7" 0.765263887810904 0.794759649490103 3.10097484140963 0.25629348515734 0.797724227392905 NA
"NUTF2P8" 0.547805407999741 1.40947866610146 3.42355069027855 0.411700831567585 0.680558715409877 NA
"NUTM1" 4.28318420253392 1.3214430210447 2.38542113747812 0.553966341742798 0.57960188081714 0.721931653024297
"NUTM2A" 229.682328571627 -1.066594010538 0.767515261015301 -1.38967140422337 0.164628682064182 0.311731366731028
"NUTM2B" 220.339414114255 -1.47479223772559 0.610481158381237 -2.41578665856973 0.0157012579318018 0.0583240656274109
"NUTM2D" 400.56230690421 -0.0658244372746405 0.695325009320716 -0.0946671504580949 0.924579210897681 0.958507902178373
"NUTM2E" 636.544278924659 0.804259864821145 0.760068651073955 1.05814108197299 NA NA
"NUTM2F" 0.280699324459464 1.2628044118158 3.44818480328282 0.366222950293602 0.71419871813817 NA
"NUTM2G" 125.345706400874 -0.635821905717203 0.393571377029535 -1.61551866529534 0.106198421571375 0.230061965201178
"NUTM2HP" 22.628058137801 -0.689951579524923 1.01499896799427 -0.679755941908322 0.496659007851309 0.65305222616376
"NVL" 367.647743990441 0.370470346831257 0.529957982597429 0.699056074248581 0.484516988210704 0.641869924120206
"NWD1" 112.97196736381 0.0187665252560379 0.399286572195708 0.0470001411588658 0.962513115026007 0.97913270510458
"NWD2" 9.60975327036382 2.45618842039676 1.50474676793257 1.63229353452701 0.10261766461617 0.224820746597276
"NXF1" 675.3790491888 -0.379098395515085 0.570753677522795 -0.664206662952154 0.506558049556797 0.660752384542259
"NXF2" 0 NA NA NA NA NA
"NXF2B" 0 NA NA NA NA NA
"NXF3" 42.2714555820391 -0.73491563767262 1.02152816582039 -0.719427679296937 0.471877447451523 0.631375951196881
"NXF4" 2.12487635917254 -3.14206786341167 3.28043276378362 -0.957821144240628 0.338152955181629 NA
"NXF5" 11.5066368773138 -4.32244464986515 2.28912380682519 -1.88825289264716 NA NA
"NXN" 194.885014248059 -0.754864965349368 0.644541869366702 -1.17116513484386 0.241532406575116 0.405764687446822
"NXNL1" 10.9834322513025 -1.41267431280937 0.920887221105241 -1.53403617775681 0.125020752816595 0.25741313407787
"NXNL2" 252.522046934245 0.931343624892999 0.463145355902368 2.01090999407393 0.0443349645331176 0.125282717945838
"NXNP1" 0 NA NA NA NA NA
"NXPE1" 25.0149678061266 0.0599487593345442 0.957379778595945 0.0626175324305081 0.950071067953848 0.972665119195366
"NXPE2" 17.0364973902146 -1.70228420633607 1.57121362020575 -1.08341996558887 0.278622057597908 0.445397675494643
"NXPE2P1" 1.69667407912392 0.81263707391535 2.66050298050152 0.305444902663542 0.760027327305371 NA
"NXPE3" 970.004599859743 0.864861228798904 0.326435802631226 2.6494067802236 0.00806332135637923 0.0350939042370922
"NXPE4" 11.6243492884517 2.18483256323017 1.59759100917352 1.36757940592095 0.171443766348303 0.320226440957265
"NXPH1" 3.34941302820483 -5.75919264894917 3.40283171693938 -1.6924706033154 0.0905562805083228 0.206425251749794
"NXPH2" 0.109057320914057 0.215271147823168 3.49079187778963 0.0616682848361267 0.950826996914435 NA
"NXPH3" 231.024336559838 -3.23789257032138 0.612634072825647 -5.28519831648814 1.25568649616115e-07 3.87571718993144e-06
"NXPH4" 3.14761900271541 -2.65178086502669 2.88683962253425 -0.918575747792594 0.358317521988919 0.527580347876019
"NXT1" 59.3920906964021 0.17406255549862 1.2170000429043 0.143025923880191 0.886269707375985 0.934825609016949
"NXT1P1" 0.505973409686263 1.30413959445566 3.425529819566 0.380711791503507 0.703417118290936 NA
"NXT2" 106.771445129914 0.50352127123923 0.728454309188038 0.691218742051885 0.48942808753666 0.646330449038101
"NYAP1" 6.74336803349517 -2.5015474144955 1.64694753352705 -1.51889927491392 0.128787851574552 0.263003105619949
"NYAP2" 27.16308284702 -0.942666194355789 0.833190654838806 -1.13139314379152 0.257889655957741 0.423075682914381
"NYNRIN" 832.418195427244 -2.62705312287107 0.674393785058686 -3.89542902244045 9.80250652827652e-05 0.0010721457908245
"NYX" 0 NA NA NA NA NA
"OACYLP" 1.12107682378989 3.05768774636028 3.4025666200791 0.898641551444246 0.368843618824142 NA
"OAF" 610.76271472081 -0.692828593433266 0.449991442794709 -1.53964837448996 0.123646087134548 0.255188834631586
"OARD1" 362.078008897188 0.84237155417181 0.398225697547515 2.1153118931289 0.0344033734843839 0.10463222451268
"OAS1" 2367.98032785139 0.0198498101757402 0.431870089088447 0.0459624564823124 0.963340173653911 0.97970211784583
"OAS2" 885.844163685246 0.252490273591984 0.579779111554141 0.435493912354251 0.663203956796714 0.784971132290732
"OAS3" 1376.98595798021 -1.43641441575003 0.480868756240523 -2.98712361139878 0.00281615830241522 0.0154788897383552
"OASL" 151.999189163199 1.6376720149766 0.419924193873936 3.89992298340458 9.62232921672805e-05 0.00105533345573345
"OASL2P" 0.0565622347669832 -0.429187651971401 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"OAT" 1136.87461970634 0.657485771466672 0.397787211815157 1.65285799024678 0.0983597686454471 0.21834595390873
"OAZ1" 4771.05200178698 -0.265437046053171 0.399358635301456 -0.664658336116373 0.506269047963956 0.660666011909938
"OAZ1P1" 0 NA NA NA NA NA
"OAZ2" 916.63400397786 -0.0365445615119618 0.407008041854068 -0.0897883033108833 0.928455443250662 0.960305219926551
"OAZ3" 97.2358104456506 2.50393152586006 0.642435886832179 3.89755861585943 9.71673082143049e-05 0.0010642594197815
"OBI1" 372.074173445295 1.38448759836878 0.284743822159632 4.86222172571883 1.16075495500583e-06 2.5859545304873e-05
"OBP2A" 1.35753214819577 -2.95436230271508 3.4012824752743 -0.868602453395708 0.385064612104596 NA
"OBP2B" 0.15284022286986 -2.24217749175199 3.50761719834816 -0.639230955079105 0.522672697363974 NA
"OBSCN" 791.235377952522 -2.65624945303459 0.496214985644115 -5.35302143200418 8.64975995629966e-08 2.79526035281457e-06
"OBSL1" 545.068609894487 -2.21623652227131 0.25621300381561 -8.64997673524126 5.15099306049965e-18 2.50501586910494e-15
"OC90" 3.18064748678154 -4.93817445313777 3.40421102925469 -1.45060761824126 0.146889152739422 0.287880437417165
"OCA2" 2.95640895144579 4.46020533783211 2.64197228949867 1.68821049166964 0.091370829939663 0.207854304411516
"OCEL1" 85.9716845165352 -1.22510823017456 0.528432964330749 -2.31837964863933 0.0204286971121491 0.0708519380273336
"OCIAD1" 1208.23548837215 0.503577094591921 0.303412631682156 1.65971038120605 0.0969727299458668 0.216255369912833
"OCIAD2" 92.9818752204374 0.721449436381885 0.6471855364258 1.11474901056383 0.264957992276843 0.430946086824292
"OCLN" 244.28705390941 -0.0131672167741905 0.292546167161344 -0.0450090216595747 0.964100117998827 0.980125032008291
"OCLNP1" 8.5686442851541 -1.30804156049351 2.63480867495513 -0.496446505936825 0.619579420413951 0.752478591565044
"OCM" 2.44028821722611 -0.568506139132549 2.637085084132 -0.21558126529682 0.829314160546558 NA
"OCM2" 4.55107161298116 -5.4588402949158 3.26506790346828 -1.67189181245425 0.0945456575943687 0.212554500707421
"OCRL" 543.427146856247 0.122609954730891 0.364432303846464 0.336440961563459 0.736538365013631 0.836037712627052
"OCSTAMP" 0.214532722327706 0.133993372690508 3.46003329373911 0.0387260356520173 0.969108815526685 NA
"ODAD1" 120.4278626806 0.451260677050456 0.608311425704599 0.741825088239575 0.458193318004113 0.619132323643535
"ODAD2" 25.6847594734665 0.310993217603118 1.05758496939064 0.294059793401099 0.768712213476433 0.858434770344811
"ODAD2P1" 6.58482889063832 -4.01250031417641 1.81947195318308 -2.20531034136401 0.0274323246635266 0.0883069295230959
"ODAD3" 5.51189908294884 -0.304949524703742 1.10645541644527 -0.275609410168065 0.782848081244116 0.868460685603103
"ODAD4" 38.4654168360963 -2.60828363258304 0.831733967262613 -3.13595901483665 0.00171293140196957 0.0104670975249376
"ODAM" 0.506827640535778 1.75163894648919 3.43638749001987 0.50973266302953 0.610238766500458 NA
"ODAPH" 12.0650401817819 0.693992495332282 0.897247178487502 0.773468573623326 0.439245120486188 0.602926370464966
"ODC1" 692.519861644654 2.16965719434429 0.398142002861625 5.44945566845495 5.05242146598546e-08 1.80215083381546e-06
"ODCP" 61.2701363181139 1.66372023745962 0.678225062224727 2.45305036649965 0.0141650503544541 0.0538180142944854
"ODF1" 0 NA NA NA NA NA
"ODF2" 363.790198885533 -1.61602305724977 0.408307376322026 -3.95785908108413 7.56245493736101e-05 0.000865104928261854
"ODF2L" 2801.04711700625 0.146136476440038 0.317074519275236 0.460890003946309 0.644877523785118 0.771338509103268
"ODF3" 9.54692089267557 -0.534977066560418 1.30418451037496 -0.410200445032589 0.681658914462923 0.798139108709076
"ODF3B" 210.792874216734 -1.75390095990741 0.730445886403545 -2.4011374320184 0.0163441968204383 0.0601933765058589
"ODF3L1" 6.41070380075841 -1.21813552459565 1.85647069784357 -0.656156612657882 0.511723361858524 0.665400555112633
"ODF3L2" 0.407573927652959 -2.98375197610409 3.49833741917696 -0.852905714511113 0.393711592452245 NA
"ODF4" 0.843926228844485 2.50496828107956 3.4157057528649 0.733367702700543 0.463334192267159 NA
"ODR4" 521.116852293271 1.55811716853857 0.45140517081105 3.45170429868817 0.000557057856679068 0.00431849790214772
"OFCC1" 15.0548097696807 -0.980017404857748 1.70646643708336 -0.574296325764698 NA NA
"OFD1" 916.371577883298 1.30558246306825 0.479961675857338 2.72018064929067 0.00652462607400866 0.0296613131075373
"OFD1P10Y" 0 NA NA NA NA NA
"OFD1P11Y" 0 NA NA NA NA NA
"OFD1P12Y" 0 NA NA NA NA NA
"OFD1P13Y" 0 NA NA NA NA NA
"OFD1P15Y" 0 NA NA NA NA NA
"OFD1P16Y" 0 NA NA NA NA NA
"OFD1P17" 14.7543012206535 1.96029133052978 1.60963069805657 1.2178516058973 0.223280369330086 0.384446376900526
"OFD1P18Y" 0 NA NA NA NA NA
"OFD1P1Y" 0 NA NA NA NA NA
"OFD1P2Y" 0 NA NA NA NA NA
"OFD1P3Y" 0 NA NA NA NA NA
"OFD1P4Y" 0 NA NA NA NA NA
"OFD1P5Y" 0 NA NA NA NA NA
